iterations,log_loss,log_fake_loss
85,-0.8621421190681895,2.675976191563138
86,-0.8412549394721175,2.6558618593837164
87,-0.8780350271859352,2.713228636388692
88,-0.9435240246706097,2.615605346686211
89,-0.8263653402340916,2.497781226956863
90,-0.7893614886286976,2.611221350339281
91,-0.9952829852502482,2.554270590674987
92,-0.8786671298434637,2.588956148662877
93,-0.8682334368766773,2.583980494112174
94,-0.8558889580856015,2.606859837829114
95,-0.894593745946418,2.621378621222304
96,-0.8951729383837215,2.556003242315939
97,-0.9872333731393695,2.701036949519123
98,-0.9603737776549464,2.66950975781499
99,-0.9807793453012448,2.6793073265568332
100,-1.0079075438231357,2.6204121851662525
101,-1.007102756848263,2.5800217986269285
102,-0.9262940377585195,2.544877024045076
103,-1.0017288686891892,2.654527510271691
104,-0.9766145621835165,2.526477036678163
105,-0.988956180074206,2.4052616511714855
106,-0.8283164188486667,2.624329579502896
107,-1.167442384603889,2.5514749722201358
108,-1.0051158476859232,2.5636039921559064
109,-0.8800527399354444,2.6038946154880898
110,-1.093354847491398,2.613405267552679
111,-1.0564077835356291,2.5438475734857846
112,-0.8976921897084197,2.444840064052087
113,-1.11931867136279,2.537777875965726
114,-1.0660765888868606,2.482463533123173
115,-0.9731897746803826,2.5193678966634487
116,-1.0014196489359486,2.5336048785549385
117,-1.0825224535330686,2.48422875499457
118,-1.048424878314886,2.538365216555139
119,-1.1142558377801048,2.671885619492353
120,-0.9806797757349144,2.475031389359165
121,-1.1850523828855473,2.5470162548487503
122,-1.0380438230160922,2.657473879638586
123,-1.185192275277818,2.5963479593456102
124,-0.9394858490388522,2.4908639572262365
125,-0.9918974299364568,2.546082754653504
126,-1.1366968938773816,2.571715767764932
127,-1.2157594332276356,2.508735480771745
128,-1.0556457504624708,2.52435280508691
129,-1.2747646881587336,2.4885893876881484
130,-1.0925180229324338,2.5258239309060384
131,-1.2634567200698268,2.4998287201874545
132,-1.0839633707711716,2.437050256957805
133,-1.237715006431631,2.550073221517597
134,-1.1501538954619028,2.592070248348915
135,-1.1525972589113038,2.600860844786624
136,-1.1336410628112896,2.5896146155071396
137,-1.144868222479728,2.491373145872751
138,-1.232932238004075,2.5468956280778787
139,-1.1219793890372012,2.565451524281166
140,-1.036932450221871,2.5586125503675152
141,-1.2162261508509373,2.5631183147078915
142,-1.3090201841364653,2.4088193742226904
143,-0.9360998024531929,2.5826395341966366
144,-1.1146367951831564,2.543604640278183
145,-0.9883290265161315,2.4851517935099987
146,-1.2384662901840882,2.527266538900705
147,-0.869894530879083,2.4638991782297492
148,-1.3201188575009288,2.486796237979239
149,-0.9206542681603014,2.5195036358668816
150,-1.2991655996722007,2.5146035277477554
151,-0.8505538735663853,2.6414948770764144
152,-1.249979063415604,2.4617283897375737
153,-1.1212026795947825,2.553482392510279
154,-1.2675550355874772,2.5864300238634823
155,-1.2484358972620695,2.4652037861538716
156,-1.1587736922563847,2.506919665330912
157,-1.1877164272673735,2.5111422638935257
158,-0.9730725047787594,2.564850537247888
159,-1.2317074023567791,2.523929541541421
160,-0.9284512101734954,2.4630587375510036
161,-1.120348538558767,2.5568266583327297
162,-1.2085511304418088,2.4422107750512447
163,-1.1487182233698936,2.5247482444397296
164,-1.103651663125503,2.6174778176199403
165,-1.2275699126181747,2.444262251403941
166,-1.138738384109523,2.6354356041031712
167,-1.1699514544903422,2.4442141611518546
168,-1.1080900023143245,2.622645739341525
169,-1.2314167688912208,2.545442183235334
170,-1.223869325266436,2.5039908618098843
171,-1.2436193760426641,2.5856196417342514
172,-1.2317535683619794,2.4389145578697695
173,-1.4175300527353105,2.5540051828068333
174,-1.102618103978097,2.5550091200996747
175,-1.2209121162971572,2.5026735395282813
176,-1.2712774122321848,2.4639218216254446
177,-1.2281062879749423,2.570620081777207
178,-1.2380608208246244,2.527387804859572
179,-1.1862688827196421,2.5021209398945885
180,-1.3311132915834856,2.53074844890755
181,-1.1378448703686896,2.398692919903156
182,-1.2551827728003997,2.541247328936238
183,-1.1736458494181663,2.459931193029744
184,-1.2682183784339158,2.428443867649493
185,-1.332689916989705,2.540543666141116
186,-1.3128943680463887,2.5147354412090133
187,-1.3640733281848552,2.546149136441655
188,-1.2693719098934833,2.6197351515472507
189,-1.375480912141935,2.496272788580281
190,-1.4631149025211612,2.42784884352732
191,-1.4399679711864795,2.3812785714466114
192,-1.3694152469580267,2.570348690527705
193,-1.3941778490290446,2.5442232469166566
194,-1.5519958099664952,2.474095824386501
195,-1.4474440588711064,2.5291696776058377
196,-1.3504492157621373,2.478759883273317
197,-1.3537777879359887,2.5161235655857714
198,-1.4744906866406287,2.488743461499785
199,-1.3883770284926558,2.580308710446575
200,-1.5136502021354035,2.477459962032906
201,-1.4316756456721982,2.5402407523585953
202,-1.384873918857228,2.5604385163607413
203,-1.4100038076841452,2.50121125020717
204,-1.358226466413642,2.495080021132628
205,-1.3001502102793605,2.5746858419366068
206,-1.4075138857727292,2.586573040341134
207,-1.3939874850557377,2.548057372207105
208,-1.477184910008928,2.591479051550297
209,-1.3891156102431934,2.4651131634183647
210,-1.4565553758627687,2.5591878577696767
211,-1.3408394840110005,2.564563925408754
212,-1.3779014642390937,2.5355031814821625
213,-1.5372176661577415,2.499456981107982
214,-1.3281005216782047,2.5768339365579584
215,-1.5736294134121607,2.5190449813582547
216,-1.4665307976861235,2.55062309914144
217,-1.4307451158308753,2.5215910680125053
218,-1.4119402379713553,2.5242511128663883
219,-1.4516722134826734,2.609848347487942
220,-1.4506765554675283,2.456353167244895
221,-1.597988006725763,2.4479040926368114
222,-1.5931572963466538,2.493854953933501
223,-1.4871456622258186,2.548202998911361
224,-1.5353499250659712,2.404979330049305
225,-1.2977542708564924,2.446192063362925
226,-1.606816868456446,2.481619341291028
227,-1.4168396930366507,2.603901459539637
228,-1.390081291441576,2.498041432443787
229,-1.6587172001612769,2.633771677875157
230,-1.542652539579727,2.513481328496376
231,-1.5690623609766567,2.4365959615444046
232,-1.5806585409027798,2.529989877053298
233,-1.5469365668058623,2.4955480675366744
234,-1.632046578224463,2.5260332396380205
235,-1.5305054897406103,2.505078583151273
236,-1.410484632749156,2.4139800210805986
237,-1.5083059010289968,2.516720603125347
238,-1.497018047761296,2.44221102386972
239,-1.6519634957712996,2.44575983730569
240,-1.6596394036342301,2.528216772544643
241,-1.6476127833297456,2.5362790999845517
242,-1.493279190001272,2.491272150156771
243,-1.3549961816731035,2.525177650253751
244,-1.5325598399901472,2.6041740545954464
245,-1.5261719789588488,2.567284158799446
246,-1.5363018148382503,2.6138766317337607
247,-1.4951105855155309,2.479130442488182
248,-1.5605045966695457,2.5121573552911274
249,-1.4852688974330754,2.54133821892051
250,-1.5990777750435927,2.492027041702916
251,-1.4728756801321785,2.4942535823169623
252,-1.6846936711113116,2.6068879768592805
253,-1.4771188529039727,2.511257373304296
254,-1.5407481963810121,2.5438154305608047
255,-1.5666437104754063,2.5206776864035048
256,-1.5897257375239833,2.5546127953616526
257,-1.3950936522694766,2.5129433256189433
258,-1.4992696390340108,2.4967803307294085
259,-1.4812929942584259,2.464032109544789
