iterations,log_loss,log_fake_loss,kde_ll
220,-0.8775314674149958,2.469073679658589,4.745363597748714
221,-0.942360030192961,2.523857922821113,4.60809512549353
222,-1.0242389939657257,2.409737739237616,4.518572119796254
223,-0.7963440323273936,2.540958153700831,3.9992953903848805
224,-0.8949509065685096,2.49470423000764,3.8899840566332533
225,-1.0435969498638697,2.5112212240288394,4.214234595643242
226,-0.9111483091611913,2.4912193977526944,4.450046443875537
227,-1.0172418386228934,2.5182751700615316,4.4945272630175115
228,-0.7888071160120792,2.516388206625547,4.579728480036652
229,-0.969361600892945,2.414591878719549,4.4374345359109855
230,-0.8698110301114889,2.5598546377546336,4.455081717832986
231,-1.0288571497973755,2.476979525439032,4.111673191660942
232,-0.9223210342601393,2.5509301754673497,3.8908760776152342
233,-1.0148582927615133,2.5029999889604015,4.387520786621231
234,-0.9568491881427058,2.4602481920626227,4.252497044646145
235,-0.9225425551213198,2.5295375281424093,4.4670265955521975
236,-0.9478755039340191,2.629421655646071,4.616610720820992
237,-1.0123211280256819,2.572954213205796,4.274832115609189
238,-0.9347281723752876,2.5089608101364895,4.279729493357299
239,-0.9328772050062901,2.486626790057772,4.464856929859096
240,-0.9616147606651483,2.5557021625759866,4.864182676477782
241,-1.0477196281673018,2.5265583781089394,4.688690227657188
242,-1.1490983413163336,2.4305548001194763,4.09625884976164
243,-0.7195368936578546,2.4633110007741505,4.704735513032339
244,-1.0032987547534902,2.5351241416257704,4.553708747180751
245,-0.8838811936110031,2.4864319211862114,4.118975420646126
246,-0.9208129986341578,2.4791839163958254,4.253948632740082
247,-1.0036573397732182,2.560330626589493,4.581499290347677
248,-0.9961383502247594,2.367387180936354,4.50772153984104
249,-1.0803643486350596,2.48049604829089,4.73792819591606
250,-0.9696641284382242,2.550155718716797,4.211796595710504
251,-0.9048115108759697,2.43952723639082,4.500624857435145
252,-0.8253675857623205,2.4873903481070774,4.650525283854666
253,-0.9457426686979293,2.4531510603836484,4.180056027362857
254,-1.1131938475943792,2.480852080468116,4.313056584797056
255,-0.8714401978639411,2.5750627453386357,4.398057310841029
256,-0.9668820484261044,2.5136995682093946,4.309021727797315
257,-1.0358236546585176,2.5446564257887494,4.209376945448268
258,-1.0857994388500292,2.516852930396978,4.457443578089341
259,-0.9854703334082042,2.5339389422299456,4.057855839451944
260,-1.2491167088286048,2.5105437446396617,4.292373763586711
261,-0.9358458546925752,2.456462248870931,4.4181688735241815
262,-0.8978855718277005,2.4437785948783963,4.24135964148788
263,-0.9374312335913673,2.5241821151860355,4.53296246301137
264,-0.9048406788506551,2.5448994030291305,3.9354250758503793
265,-0.8637511957928099,2.4254483320134117,4.529941439799216
266,-0.9442916308410307,2.5776391531175347,4.465425221036973
267,-1.1055538019765923,2.4927591280138857,4.360683930624573
268,-0.9249974850228908,2.505044624366175,3.7387661423790393
269,-1.1838420344548106,2.4792592066469723,4.488269311017139
270,-1.0590735516341558,2.5194323136618038,4.786321185985198
271,-1.1316342448791907,2.4653370304309474,3.9912652049307917
272,-1.140171812397989,2.510699042490601,4.63067377370837
273,-0.9548229682929562,2.4716859554790274,4.3125564813859345
274,-1.016184372359748,2.5186746331049084,4.290520346462465
275,-0.9882640108731209,2.5033665125839555,3.8264586920518604
276,-1.1007580018935532,2.4615841698730425,4.131008233031658
277,-0.9019348413782566,2.435440113761283,4.449003403162602
278,-0.9681495016605293,2.534437786516298,4.4914130740853295
279,-1.101363247164746,2.48609922337775,4.251855244541654
280,-0.9877668450323009,2.4398232506196247,4.4187331842420425
281,-0.9768605552404395,2.573487873019178,4.201485009379319
282,-1.0611492004472896,2.4401406202152227,4.56448203507934
283,-0.9083209348066263,2.469988300889577,4.412257335360938
284,-0.9861640065501721,2.420723679990766,3.9057115031185554
285,-1.021248791871005,2.5029994426252276,4.251843380347799
286,-1.0392503711926775,2.5106509453352674,4.314122983062769
287,-0.9465735694070457,2.4330885797378627,4.5751505505824515
288,-0.9025998026994916,2.445084311450191,4.329720107690524
289,-0.9558449826719867,2.485926243452794,4.370405824591312
290,-1.023383560039715,2.4191359007209368,4.261318991084734
291,-1.0261210171098287,2.5066008701190667,4.994037078259666
292,-0.925687742751894,2.4782479899407073,4.262402378596193
293,-1.0009709594714877,2.4180186538079096,4.039908206740369
294,-0.7762899925676634,2.5014199892925157,4.156338160003876
295,-0.9575555043775715,2.4356384971212433,4.332656277857333
296,-0.9782432149775802,2.5585407151826476,4.115247877971249
297,-0.840306374618198,2.4992967939087274,4.5089405684831645
298,-1.0016884561633133,2.3837155126803884,4.130578370518204
299,-1.0218908140476233,2.575969883251716,4.107325571169481
300,-1.1619768585007249,2.528550967010124,4.193395323796047
301,-0.949208009967388,2.4701539779039887,4.387995908820177
302,-1.0055175244065595,2.4334816392838285,4.298872794485306
303,-1.0572552352910112,2.5073412519719276,4.416651819005641
304,-1.0351608801170968,2.4592801786424987,4.301438212865137
305,-1.0093209974909365,2.4586426101798624,4.292723017057504
306,-1.1539311659424114,2.620517323075537,4.54808070839433
307,-0.9646202805908025,2.5373739073874493,4.10470425263404
308,-1.139135768082753,2.475635095090704,3.961629150005825
309,-0.9127217089023851,2.491878760714512,4.487052834792937
310,-1.103555069731814,2.51782787106953,4.6377796702411445
311,-1.1587696093756144,2.3940624022520236,4.533026185221043
312,-0.9737334020943432,2.5496206316056647,4.534243034943537
313,-1.033043467805205,2.5146931690821908,4.430486210644947
314,-1.0312404866262979,2.456897639123498,4.337045758343804
315,-0.8494362962080332,2.4433990894269195,4.331906099227966
316,-1.0672484869045356,2.432747529604876,3.9484197872054376
317,-0.962016025410832,2.368764524077382,4.505134548949732
318,-0.8910608129380706,2.5487355643368863,4.091994141347761
319,-0.8308594899443049,2.5126926119841486,4.171708575666616
320,-1.0719784152342315,2.5268057160357364,4.063121367763765
321,-0.7338828985952841,2.3758000341660765,4.009916790207493
322,-0.9610776018419939,2.5184648542110923,4.3359305033967175
323,-1.0151669262491174,2.5079852585383486,3.9313235458593123
324,-1.1733054194874362,2.5906298535346526,4.461504606141762
325,-0.9674449971129641,2.541693737230744,4.083733148102027
326,-1.0907407286230892,2.501393801572921,3.889044291843891
327,-1.214971876304332,2.5331300042926714,4.990191863079992
328,-1.09710384989823,2.443887235132284,4.508792352738058
329,-1.112776440307927,2.4558837515418492,4.537071981662587
330,-0.851248700622469,2.4885050566653164,4.940060611941588
331,-0.9425131421790759,2.482110704265571,4.704289296410838
332,-0.9260570883088713,2.3779467625723094,4.351347139085314
333,-1.0366831623425854,2.36964941688002,4.409161032269608
334,-1.1016699083318484,2.5138492812166344,4.760837162424574
335,-1.0308228315952552,2.5674663083423823,4.64136853697036
336,-1.1210913000733378,2.4716306294798245,4.197410277683675
337,-1.1569556117874895,2.492612769394001,4.655880221232573
338,-1.0202555295382107,2.439979537392537,4.37780971762138
339,-1.0833536814128735,2.4509535819296366,4.502515295712991
340,-0.9041756248221668,2.627695254101382,4.479103192302111
341,-0.9957478439122325,2.528249040269349,4.578292032363122
342,-1.0418176833102377,2.5411926407337244,3.8510346060831373
343,-1.120686670690865,2.510580538081169,4.209979510111613
344,-0.9548142958671276,2.5383962544713463,4.400012507803929
345,-1.0403077286051687,2.4564825266022625,4.1046612282415085
346,-1.094789470090407,2.4786554463179575,4.422508317115524
347,-1.1683609302924305,2.493683468076666,4.570852255012862
348,-0.9583679967323316,2.5034236210512066,4.270040314926408
349,-1.2647319653591502,2.4974794387298687,4.081645655935607
350,-0.9129195790554394,2.53001783344983,4.014034313550871
351,-0.9698759521892375,2.512526413866953,4.759639929863071
352,-1.1191592221749702,2.482952172350729,4.702462650012296
353,-0.9225004211480236,2.526408954836749,3.915876442678785
354,-1.0001029455496777,2.5641529424317504,4.139937121766221
355,-0.8245579442799011,2.5264447117233177,4.906559519540698
356,-0.9934344809168253,2.4789747204130803,4.177031075020054
357,-0.9916689197000681,2.5482860234978384,4.073696578086883
358,-0.7402561613117374,2.481370458818689,4.197176357205763
359,-1.0216209920097226,2.4588579787513716,4.753741096775039
360,-0.8116284974034454,2.5334409088836614,4.23896105890848
361,-0.9276097556846993,2.3782945543830234,4.451658345539744
362,-0.739227399287969,2.4899149441755375,4.962426767421655
363,-0.9456244304749344,2.479034198236184,4.424542419839807
364,-1.1167416692913725,2.3851675087619255,4.212232680043272
365,-0.976014001359871,2.5087969392703995,4.64324998087906
366,-0.9402668441828747,2.5056304853708276,4.355513063557024
367,-0.9895005124830376,2.464520265446016,4.052140957422537
368,-1.1901759287832825,2.4826549552230683,4.2374411702404515
369,-1.045918428932773,2.569961538722765,4.740247408094556
370,-1.1925233405632172,2.5016480670575483,4.448925949979493
371,-1.0890406169556595,2.4768211446114807,4.385506091086406
372,-0.9919858269451597,2.4915890008733483,3.797668122672444
373,-1.072192947048973,2.392190973762241,4.0161316090732875
374,-1.1607302645176845,2.4891921671648314,4.169854272979304
375,-0.9685995586473488,2.3889822502334352,4.592162284303406
376,-1.2694658790765394,2.540155026664221,3.92207641824675
377,-1.087349313922534,2.626159096547103,4.887213422816162
378,-1.203548866757235,2.4782273487451687,4.761779560442694
379,-1.1374848997648808,2.5273258787920407,3.9081948598585186
380,-0.9545014419466457,2.4680937285890265,4.843985902316705
381,-1.1594218472694229,2.4665164080894244,4.1984079521093465
382,-1.1332415982828479,2.3727050934164087,4.059529949692354
383,-1.162446673917454,2.529343851442791,4.342277001190588
384,-0.7849476334467896,2.476695271244649,4.783661219529056
385,-1.0932249172973458,2.499222370587589,4.3684020328384285
386,-1.1875928925439414,2.551794423453664,3.7927920884224937
387,-1.1493100402357435,2.5232763754268857,4.4461811088673135
388,-0.9900093689293877,2.4191793560695967,4.47448569510083
389,-1.0052691857554206,2.469207458820395,4.692366424605336
390,-0.9905108610413572,2.4718778413021565,4.4876918075727765
391,-1.115336594305757,2.445458879151356,4.2293892434253815
392,-1.0121388243338798,2.4503499230312076,4.188402807237149
393,-0.9701867344207031,2.5079047221457382,4.0184506763397465
394,-1.1463529517097877,2.5064649235946828,4.765975741222251
395,-1.2410156482206038,2.4449615748709386,4.2929616492563
396,-0.9174457021463343,2.5497608915874164,4.408057642972826
397,-0.9712803894625803,2.6085004268380443,4.331426043587377
398,-0.9857243448397649,2.526839705927786,4.4783346388090965
399,-1.1391526201320485,2.5251758945243385,4.192856225815268
400,-0.9601978989822813,2.4834932597601322,4.028271949406552
401,-1.1547870646669975,2.479036196757518,4.438465250311231
402,-0.9965294934746193,2.5081106711528087,4.512773103872994
403,-1.114594096025877,2.5029466808507155,4.789351788373068
404,-1.1619529496458507,2.291497372967115,4.481655119032955
405,-0.9551461472052667,2.4272913496430837,4.437829541606759
406,-0.9822620620328664,2.5122553357227275,4.561601967368566
407,-1.0975012794424228,2.440556838474151,3.8213826552876147
408,-0.9616040801465505,2.4877277679061995,4.6052806061053095
409,-1.0132067947089425,2.5352661472694296,4.75764501766388
410,-1.1282511640149786,2.4486320257446184,4.423139577264525
411,-1.1066862969715883,2.51612210200928,3.971677310235927
412,-1.0985462787027267,2.5053765298289656,4.608701805888643
413,-0.9407723979377723,2.5251954363822735,4.091552862877587
414,-1.0804180777235268,2.4823634660399017,4.6610085175325
415,-1.0673951032643763,2.480649937423971,4.40877549201493
416,-1.07728572261697,2.435481029375923,4.273319094901722
417,-1.0388594245547775,2.461731236508077,4.55344062974698
418,-1.1751221290822136,2.4645278897241836,4.3095263928541145
419,-1.0104744523417148,2.447978888898468,4.0746474503995636
420,-1.0398670482165355,2.524942202331316,3.9178474993877317
421,-1.099844061717687,2.5248166685261344,4.179800714797162
422,-1.0974701115442123,2.497113969449828,4.541847674918921
423,-0.8869703754802922,2.536169175784576,4.025057617163199
424,-1.0167121007598792,2.4840109870373177,4.481910149498362
425,-1.0354077744072296,2.4310235060387555,4.5337215682143315
426,-1.0635939317144343,2.4477595146551927,4.605737703688027
427,-1.1366766467509868,2.4637814892419994,3.949024185721759
428,-1.188993814525786,2.580807918491418,4.704281072628908
429,-1.1139738919671323,2.473814124285167,3.94936861527138
430,-0.9591476310666668,2.3617207852135644,4.148709793756938
431,-1.0487822407458485,2.438779826396922,4.146748712719385
432,-1.0624208737063876,2.4683258176314493,4.627228396467293
433,-0.965982114466014,2.4542228743081274,3.9881546041630287
434,-1.075431484922944,2.5134768489093138,4.831779214304789
435,-1.1783305389457412,2.4559605711762984,4.128452931773309
436,-1.1103936101860443,2.600853342941949,4.655766923903358
437,-1.0277852533875034,2.4151096268184555,4.480374246392052
438,-1.160014425573982,2.430056239179254,4.624439215009878
439,-1.2397017025202282,2.5183199043307565,4.103825722638385
440,-1.1653373033609187,2.540967395980081,4.595210223879247
441,-0.9410730423017734,2.543628996207188,4.577367617820771
442,-1.1438840853511412,2.419364189949613,4.3788817331523
443,-1.113191942471754,2.4650182358074875,4.612626700516248
444,-1.0107391540656434,2.4955119749627572,4.124623696399689
445,-1.1375901257014236,2.5103692865708975,3.7951519100214366
446,-1.0101289635877186,2.5444949322857044,4.500831632736386
447,-1.1639686337565653,2.4712923253548857,4.649485882658931
448,-1.0733438807434563,2.5403396285722355,4.264607151500617
449,-1.053289387265059,2.35907934886721,4.381707022093979
450,-1.2297567946364507,2.5178679347053534,4.436001488062284
451,-0.9568397222363013,2.4553918514954125,4.886244847767343
452,-1.0968570427138615,2.3498120991903684,4.502494838906122
453,-1.0066144053909365,2.477316792206263,4.768977441160339
454,-1.0282377232151902,2.419459224375481,3.7680940069989286
455,-1.1533817501551815,2.3642760944113914,4.633905241399192
456,-1.0764854062270828,2.476486515683069,4.511818637479605
457,-0.9082923303546407,2.554781852853201,4.230779087537609
458,-1.2370333880979343,2.5012505777930256,3.700708428587276
459,-0.8664669217775012,2.5199484211544085,4.352987617904857
460,-1.1880587685527155,2.4774047143607807,4.037932338817233
461,-0.9890444777126222,2.5569268662216595,4.548917903972539
462,-0.9589295147609783,2.5813324250731293,4.387530445137045
463,-1.0741083585693643,2.5220668578118532,4.161420950784985
464,-1.0969556690190945,2.4907144764976743,4.24187771455444
465,-1.082351083304514,2.4772450394374443,4.392477725364616
466,-1.077236099774629,2.522107977112926,4.59554232181658
467,-1.0800134247176085,2.407438096542828,3.956576588036195
468,-1.2182250829433834,2.351854250239313,4.1532335580938256
469,-1.090599518709351,2.4302673605590077,4.3672943391839345
470,-0.9352370075231126,2.471090899500874,4.835104463921887
471,-1.0307839830023775,2.50809910123582,5.18395934185339
472,-1.0455318195864363,2.4401203408334937,4.232206162613373
473,-0.9073530511989061,2.373255290808042,4.3690627218829095
474,-0.8870136435008688,2.5176537563183947,4.460971992338631
475,-1.1668435708958547,2.4749170903618536,4.350662152088611
476,-1.1467846150978442,2.485040393666765,4.881155308363898
477,-1.1317697251342598,2.4253240892834445,4.256288536481389
478,-1.165184775410545,2.479427989668249,4.66011889668596
479,-1.126953537033916,2.4517883991294953,4.308861777984127
480,-1.2655345744731124,2.4931084568563,4.101962812009924
481,-1.1239765343338648,2.4604580844623847,4.230058581338635
482,-1.1008166909704442,2.5044519513746244,4.423822952940132
483,-1.1499402296398935,2.492676567352748,4.399068926803896
484,-1.234990291585245,2.409680591041403,4.30611013753627
485,-1.063313656618322,2.463999081252483,4.300771157479144
486,-1.0947179527839233,2.4252408304254067,4.5197875076872585
487,-1.095427919615291,2.470340109983946,4.144231928780237
488,-1.1729430511201362,2.544084530112781,4.273173337006161
